"","ANGER","ANXIETY","BAD","BITTER","BLACK","BLUE","BRIGHT","BROWN","COOKED","DARK","DESIRE","ENVY","FEAR","FRESH","GLOOMY","GOOD","GREEN","GRIEF","HAPPY","HATE","HOPE","JOY","LIGHT","LIKE","LOVE","MERRY","ORANGE","PITY","PROUD","PURPLE","RAW","RED","REGRET","RIPE","ROTTEN","SAD","SALT","SALTY","SHAME","SOUR","SPICY","SURPRISED","SWEET","TASTE","UNRIPE","WANT","WHITE","WORRY","YELLOW","GREY","TASTY"
"SALT",0.115718627876683,0.0720663265306122,0.144132653061224,0.576955782312925,0.129166666666666,0.136746453900709,0.153061224489796,0.185374149659864,0.707772470690403,0.128798185941044,0.0964749536178109,0.103528911564626,0.0861678004535146,0.495345744680851,0.0416666666666667,0.216624149659864,0.209726443768997,0.148049645390071,0.124362244897959,0.13265306122449,0.0638586956521739,0.0512329931972789,0.330163043478261,0.154549319727891,0.105274822695036,0.0849600709849156,0.329931972789115,0.204081632653062,0.0829636202307011,0.0625271385149804,0.562744246634824,0.0937499999999998,0.11756876663709,0.489795918367347,0.357712765957447,0.144982993197279,1,0.968055555555555,0.163497217068646,0.788598047914818,0.813287016934434,0.137311446317657,0.752763605442176,0.824617346938775,0.471827861579414,0.151248843663275,0.435518888406426,0.0816326530612246,0.210328014184398,0.214058956916099,0.745124716553288
"SALTY",0.278061224489796,0.192743764172335,0.237457482993197,0.779059449866903,0.136126791141989,0.116780045351474,0.136126791141989,0.185374149659864,0.720629047178538,0.163265306122449,0.175807823129252,0.227253401360544,0.15905057675244,0.562310030395136,0.255102040816327,0.229266174554928,0.163265306122449,0.189662821650399,0.144557823129252,0.217759444203213,0.0614370748299322,0.0964749536178109,0.37559704732957,0.177083333333333,0.135416666666667,0.157719609582963,0.26530612244898,0.284580498866213,0.145833333333333,0.0836291038154394,0.629251700680272,0.12677304964539,0.175595238095238,0.548334875115634,0.429680567879326,0.255102040816326,0.968055555555555,1,0.226190476190476,0.854537559704733,0.915705412599823,0.177377333912288,0.862023070097604,0.824617346938775,0.640417036379769,0.164753401360544,0.288052721088435,0.114583333333333,0.189115646258503,0.13265306122449,0.803571428571428
"SHAME",0.700892857142857,0.824404761904762,0.698611111111111,0.458966565349544,0.115913120567376,0.158858998144712,0.125776397515528,0.113732993197279,0.0734250221827862,0.360969387755102,0.43812418584455,0.722151360544218,0.801464063886424,0.0629613547546679,0.588731144631766,0.356255545696539,0.03125,0.721938775510204,0.36790780141844,0.724489795918367,0.392063492063493,0.437689969604864,0.0733599290780143,0.320199275362319,0.418367346938776,0.368351063829787,0.0102040816326531,0.750118203309693,0.583586626139817,0.0421189752496743,0.204081632653061,0.0638864241348714,0.86734693877551,0.0722789115646258,0.395570994355188,0.73469387755102,0.163497217068646,0.226190476190476,1,0.204081632653062,0.193877551020408,0.453656462585034,0.185586734693877,0.156534954407295,0.115284411636995,0.35793439716312,0.102465986394558,0.73881893182805,0.0816326530612245,0.0816326530612245,0.0824829931972789
"SOUR",0.285714285714286,0.230134607034303,0.538033395176252,0.948979591836735,0.156534954407295,0.102040816326531,0.192028985507247,0.173469387755102,0.558784383318545,0.275510204081633,0.120265151515151,0.285714285714286,0.207989578810247,0.576955782312925,0.397959183673469,0.250108554059922,0.216624149659864,0.316326530612245,0.145833333333333,0.278061224489796,0.0926870748299322,0.136524822695035,0.196428571428572,0.165603741496599,0.102040816326531,0.183673469387755,0.375,0.256628787878788,0.175807823129252,0.0918367346938778,0.643552875695733,0.099431818181818,0.23703231292517,0.571645679548415,0.749457229700391,0.28125,0.788598047914818,0.854537559704733,0.204081632653062,1,0.806122448979592,0.167923691215617,0.877551020408163,0.775694444444444,0.710671768707483,0.102891156462585,0.122448979591837,0.247023809523809,0.153061224489796,0.179521276595745,0.694764862466726
"SPICY",0.185586734693877,0.231826241134752,0.219496309161962,0.659651360544218,0.148181011535049,0.0926870748299322,0.216836734693877,0.296598639455782,0.749112688553683,0.237670068027211,0.216836734693877,0.112244897959184,0.163265306122449,0.536352040816326,0.23114463176575,0.302431610942249,0.218193660442901,0.0738031914893617,0.216198979591837,0.191576086956522,0.125,0.193877551020408,0.275510204081633,0.175382653061224,0.158466312056738,0.183673469387755,0.370535714285715,0.165178571428572,0.134353741496599,0.115691489361702,0.670280612244898,0.381590136054421,0.122448979591837,0.642857142857143,0.541901867129831,0.114850195397308,0.813287016934434,0.915705412599823,0.193877551020408,0.806122448979592,1,0.193877551020408,0.877551020408163,0.833260963960052,0.489144594007816,0.18627876682588,0.103103741496599,0.122448979591837,0.206207482993197,0.145028224055579,0.801780286582718
"SURPRISED",0.504464285714285,0.62133984028394,0.318877551020408,0.181159420289855,0.0410289115646258,0.0842198581560284,0.412202380952381,0.0204081632653061,0.188829787234043,0.0931393834129398,0.547429078014185,0.473404255319149,0.559722222222222,0.277284826974268,0.408163265306122,0.584020842379505,0.0421195652173913,0.448328267477204,0.75,0.4375,0.573816760746852,0.785714285714286,0.270833333333333,0.615067303517152,0.489795918367347,0.589539007092199,0.0829353017802868,0.428571428571428,0.755102040816326,0.0944420321320017,0.149511978704525,0.0625271385149804,0.479374728614851,0.0722789115646258,0.0940078158923142,0.479166666666667,0.137311446317657,0.177377333912288,0.453656462585034,0.167923691215617,0.193877551020408,1,0.198535936113576,0.128246753246753,0.103103741496599,0.525297619047619,0.03125,0.55718537414966,0.0514455782312924,0.0734250221827862,0.21875
"SWEET",0.176943117672601,0.144557823129252,0.19991134751773,0.672872340425532,0.113732993197279,0.113520408163266,0.390860692102928,0.229166666666667,0.625271385149805,0.180725623582767,0.354320451584889,0.200132978723404,0.0846920289855074,0.682086167800454,0.16866134751773,0.605297438124186,0.270138888888889,0.126551418439717,0.454506802721088,0.207386363636363,0.285714285714286,0.428571428571429,0.454081632653061,0.413052721088435,0.504464285714285,0.521059487624837,0.396005210594876,0.105939716312057,0.302431610942249,0.127717391304348,0.510855405992184,0.0737476808905382,0.10643115942029,0.679800724637681,0.434693877551021,0.198219713417282,0.752763605442176,0.862023070097604,0.185586734693877,0.877551020408163,0.877551020408163,0.198535936113576,1,0.831338652482269,0.431072695035461,0.266415261756876,0.225170068027211,0.179347826086956,0.274622892635315,0.041684759009987,0.850090579710145
"TASTE",0.177811550151976,0.126329787234043,0.257865646258504,0.704081632653061,0.106699201419698,0.0622874149659866,0.168589174800355,0.11875,0.795918367346939,0.0833695180199739,0.344550586191923,0.116847826086956,0.146330872774642,0.680272108843538,0.0838037342596611,0.406610470275066,0.134141156462585,0.123937074829932,0.274379432624114,0.171428571428571,0.185586734693877,0.211401952085182,0.321102909248806,0.378767730496454,0.219062092922275,0.185374149659864,0.410603371783496,0.135416666666667,0.0933248299319726,0.0734250221827862,0.620124113475177,0.104211897524968,0.113095238095238,0.59826974267968,0.5,0.113307823129252,0.824617346938775,0.824617346938775,0.156534954407295,0.775694444444444,0.833260963960052,0.128246753246753,0.831338652482269,1,0.646113764654798,0.295656028368794,0.145462440295267,0.134141156462585,0.125776397515528,0.0319432120674357,0.938137755102041
"UNRIPE",0.179818594104309,0.185799319727891,0.53126356925749,0.673469387755102,0.247448979591837,0.168882978723404,0.185586734693877,0.349914965986394,0.642857142857142,0.322448979591837,0.0829636202307011,0.0740905057675244,0.103103741496599,0.704081632653061,0.257865646258504,0.215773809523809,0.515735815602837,0.117300724637682,0.0729166666666667,0.202528837622005,0.0836291038154394,0.0638864241348714,0.23816760746852,0.0727312201476335,0.0529698581560284,0.105053191489362,0.453231292517007,0.175595238095238,0.125,0.116780045351474,0.836734693877551,0.237244897959184,0.176232993197279,0.851063829787234,0.876062925170068,0.134141156462585,0.471827861579414,0.640417036379769,0.115284411636995,0.710671768707483,0.489144594007816,0.103103741496599,0.431072695035461,0.646113764654798,1,0.138642413487134,0.157403386886669,0.113307823129252,0.448762483716891,0.168882978723404,0.552974381241858
"WANT",0.265079365079365,0.505540780141844,0.244897959183673,0.189318280503691,0.0310374149659864,0.104211897524968,0.214058956916099,0.0208333333333333,0.13265306122449,0.0510204081632653,0.845238095238095,0.653061224489796,0.427083333333333,0.154761904761905,0.267857142857143,0.391369047619048,0.0321557971014493,0.389406028368794,0.442154255319149,0.447916666666667,0.614583333333333,0.433460884353742,0.208333333333333,0.773809523809524,0.59375,0.33717834960071,0.0421195652173913,0.412627551020408,0.443877551020408,0.0510204081632653,0.116237799467614,0.0314716312056737,0.546542553191489,0.205994897959184,0.122448979591837,0.316576086956522,0.151248843663275,0.164753401360544,0.35793439716312,0.102891156462585,0.18627876682588,0.525297619047619,0.266415261756876,0.295656028368794,0.138642413487134,1,0.196003401360544,0.504875886524823,0.0722789115646258,0.0714285714285714,0.368794326241135
"WHITE",0.0510204081632653,0.0310374149659864,0.0306122448979592,0.154974489795918,0.853514739229025,0.765306122448979,0.717542336083369,0.755989352262644,0.188015631784628,0.614583333333333,0.144770408163266,0.0306122448979592,0.0534420289855072,0.360969387755102,0.0722789115646258,0.188449848024316,0.781680113906027,0.0918367346938778,0.134141156462585,0.115572315882875,0.166739036039948,0.127772848269743,0.739583333333333,0.183673469387756,0.136126791141989,0.205569727891157,0.728614850195397,0.0314806773773339,0.104166666666667,0.72172619047619,0.179818594104309,0.812418584455058,0.0425531914893617,0.219062092922275,0.0516581632653061,0.0530168589174801,0.435518888406426,0.288052721088435,0.102465986394558,0.122448979591837,0.103103741496599,0.03125,0.225170068027211,0.145462440295267,0.157403386886669,0.196003401360544,1,0.104646113764655,0.850185528756958,0.815051020408163,0.0937500000000002
"WORRY",0.772746598639456,0.908163265306122,0.598935226264419,0.418811002661934,0.178679982631351,0.226615646258504,0.183673469387755,0.0520833333333333,0.0928996598639457,0.275510204081633,0.382227891156462,0.642287234042553,0.895833333333333,0.123724489795918,0.683673469387755,0.346938775510204,0.0308248299319729,0.742134353741496,0.515971606033718,0.641371158392435,0.413265306122449,0.50531462585034,0.114583333333334,0.326530612244898,0.504676870748299,0.448979591836735,0.0306122448979592,0.793154761904762,0.469387755102041,0.0306122448979591,0.237457482993197,0.063386524822695,0.793367346938775,0.0928996598639457,0.247236394557823,0.80625,0.0816326530612246,0.114583333333333,0.73881893182805,0.247023809523809,0.122448979591837,0.55718537414966,0.179347826086956,0.134141156462585,0.113307823129252,0.504875886524823,0.104646113764655,1,0.0510204081632653,0.188997338065661,0.185799319727891
"YELLOW",0.0425724637681159,0.0826955782312926,0.0319148936170213,0.113307823129252,0.721301020408163,0.812852800694746,0.65625,0.814625850340136,0.175807823129252,0.340348639455783,0.0629613547546679,0.156100738167608,0.0516581632653061,0.236607142857143,0.102040816326531,0.103528911564626,0.882978723404256,0.0618622448979591,0.125054277029961,0.0102040816326531,0.105080330004342,0.113547546678246,0.639243197278912,0.0527482269503546,0.0614370748299322,0.126441881100266,0.906675170068028,0.0310374149659864,0.0747559893522626,0.873558118899733,0.0510204081632653,0.866071428571428,0.0206207482993198,0.448979591836735,0.114583333333334,0.0412414965986394,0.210328014184398,0.189115646258503,0.0816326530612245,0.153061224489796,0.206207482993197,0.0514455782312924,0.274622892635315,0.125776397515528,0.448762483716891,0.0722789115646258,0.850185528756958,0.0510204081632653,1,0.691113945578231,0.181632653061225
"GREY",0.0944148936170213,0.18627876682588,0.0822704081632655,0.153061224489796,0.864307425097699,0.802083333333333,0.432823129251701,0.826530612244898,0.146941489361702,0.612164662349676,0.0408163265306122,0.142857142857143,0.20929222752931,0.113732993197279,0.479166666666667,0.166304819800261,0.776643990929705,0.306122448979592,0.0826955782312926,0.145833333333334,0.114583333333334,0.0948581560283687,0.469387755102041,0.0714285714285716,0.0514455782312924,0.108695652173913,0.690688775510204,0.105496453900709,0.0416666666666667,0.811002661934339,0.135258358662614,0.73881893182805,0.13265306122449,0.15625,0.125922709509336,0.317435669920142,0.214058956916099,0.13265306122449,0.0816326530612245,0.179521276595745,0.145028224055579,0.0734250221827862,0.041684759009987,0.0319432120674357,0.168882978723404,0.0714285714285714,0.815051020408163,0.188997338065661,0.691113945578231,1,0.0722970039079464
"TASTY",0.114415979157621,0.175170068027211,0.326530612244898,0.587372448979592,0.0625271385149804,0.0648526077097506,0.267431972789116,0.0972222222222222,0.768617021276596,0.102040816326531,0.336734693877551,0.193877551020408,0.0833333333333335,0.804730983302412,0.144557823129252,0.649659863945579,0.244897959183674,0.0839982269503547,0.387755102040816,0.141929499072356,0.185586734693877,0.348404255319149,0.315439219165927,0.470039079461572,0.196003401360544,0.357142857142857,0.406802721088436,0.201197870452529,0.236819727891157,0.107336956521739,0.618652112007594,0.11756876663709,0.13718820861678,0.718410768562744,0.565306122448979,0.103528911564626,0.745124716553288,0.803571428571428,0.0824829931972789,0.694764862466726,0.801780286582718,0.21875,0.850090579710145,0.938137755102041,0.552974381241858,0.368794326241135,0.0937500000000002,0.185799319727891,0.181632653061225,0.0722970039079464,1
