"","row","col","edge","index","group","group_label","type","Abkhaz-Adyge","Afro-Asiatic","Arawakan","Atlantic-Congo","Austroasiatic","Austronesian","Barbacoan","Boran","Cariban","Chibchan","Chocoan","Dogon","Dravidian","Guaicuruan","Hmong-Mien","Huitotoan","Indo-European","Mailuan","Matacoan","Mongolic","Nakh-Daghestanian","Nuclear Trans New Guinea","Nuclear-Macro-Je","Pama-Nyungan","Pano-Tacanan","Sino-Tibetan","Tai-Kadai","Timor-Alor-Pantar","Tucanoan","Tungusic","Tupian","Turkic","Uralic","West Bomberai"
"GRIEF:ORANGE (COLOR)","GRIEF","ORANGE (COLOR)",0.391440869275482,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HAPPY:ORANGE (COLOR)","HAPPY","ORANGE (COLOR)",0.596952190970743,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HATE:ORANGE (COLOR)","HATE","ORANGE (COLOR)",0.342475739091214,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOPE:ORANGE (COLOR)","HOPE","ORANGE (COLOR)",0.352210006222809,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOY:ORANGE (COLOR)","JOY","ORANGE (COLOR)",0.285840337487993,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOVE:ORANGE (COLOR)","LOVE","ORANGE (COLOR)",0.552682442601268,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PITY:ORANGE (COLOR)","PITY","ORANGE (COLOR)",0.333909954410478,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PROUD:ORANGE (COLOR)","PROUD","ORANGE (COLOR)",0.344940191935605,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REGRET:ORANGE (COLOR)","REGRET","ORANGE (COLOR)",0.323740465663048,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAD:ORANGE (COLOR)","SAD","ORANGE (COLOR)",0.197104196236546,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAME:ORANGE (COLOR)","SHAME","ORANGE (COLOR)",0.324080243604383,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SURPRISED:ORANGE (COLOR)","SURPRISED","ORANGE (COLOR)",0.223096494482351,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WORRY:ORANGE (COLOR)","WORRY","ORANGE (COLOR)",0.0670388394868745,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MERRY:ORANGE (COLOR)","MERRY","ORANGE (COLOR)",0.153596032403769,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DESIRE:ORANGE (COLOR)","DESIRE","ORANGE (COLOR)",0.369652885797074,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOOD:ORANGE (COLOR)","GOOD","ORANGE (COLOR)",0.569988638400676,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIKE:ORANGE (COLOR)","LIKE","ORANGE (COLOR)",0.590100407771663,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAD:ORANGE (COLOR)","BAD","ORANGE (COLOR)",0.476965899964132,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WANT:ORANGE (COLOR)","WANT","ORANGE (COLOR)",0.546578707412162,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TASTY:ORANGE (COLOR)","TASTY","ORANGE (COLOR)",0.331645908737881,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TASTE (SOMETHING):ORANGE (COLOR)","TASTE (SOMETHING)","ORANGE (COLOR)",0.459243836432152,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWEET:ORANGE (COLOR)","SWEET","ORANGE (COLOR)",0.494297243415488,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALT:ORANGE (COLOR)","SALT","ORANGE (COLOR)",0.459969261696617,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALTY:ORANGE (COLOR)","SALTY","ORANGE (COLOR)",0.438682972832176,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOUR:ORANGE (COLOR)","SOUR","ORANGE (COLOR)",0.533490260752122,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BITTER:ORANGE (COLOR)","BITTER","ORANGE (COLOR)",0.52513584000008,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPICY:ORANGE (COLOR)","SPICY","ORANGE (COLOR)",0.372343047953593,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROTTEN:ORANGE (COLOR)","ROTTEN","ORANGE (COLOR)",0.472831018965531,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRESH:ORANGE (COLOR)","FRESH","ORANGE (COLOR)",0.353682823407148,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAW:ORANGE (COLOR)","RAW","ORANGE (COLOR)",0.628210119223174,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIPE:ORANGE (COLOR)","RIPE","ORANGE (COLOR)",0.649019877581881,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COOKED:ORANGE (COLOR)","COOKED","ORANGE (COLOR)",0.545225066912212,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UNRIPE:ORANGE (COLOR)","UNRIPE","ORANGE (COLOR)",0.600531750066648,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BLACK:ORANGE (COLOR)","BLACK","ORANGE (COLOR)",0.570389473813504,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WHITE:ORANGE (COLOR)","WHITE","ORANGE (COLOR)",0.643492319651169,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RED:ORANGE (COLOR)","RED","ORANGE (COLOR)",0.71016833475067,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BLUE:ORANGE (COLOR)","BLUE","ORANGE (COLOR)",0.681147681853958,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YELLOW:ORANGE (COLOR)","YELLOW","ORANGE (COLOR)",0.847825819760438,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PURPLE:ORANGE (COLOR)","PURPLE","ORANGE (COLOR)",0.351313194561,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GREEN:ORANGE (COLOR)","GREEN","ORANGE (COLOR)",0.727071474999028,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANGER:DARK","ANGER","DARK",0.584440600559621,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"ANXIETY:DARK","ANXIETY","DARK",0.538472427668661,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENVY:DARK","ENVY","DARK",0.519048583637633,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"FEAR (FRIGHT):DARK","FEAR (FRIGHT)","DARK",0.5462323435141,5,"emotion_color","Color-Emotion","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"GLOOMY:DARK","GLOOMY","DARK",0.993948299186336,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GRIEF:DARK","GRIEF","DARK",0.595303859007542,5,"emotion_color","Color-Emotion","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"HAPPY:DARK","HAPPY","DARK",0.513386841323557,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
"HATE:DARK","HATE","DARK",0.687312239909364,5,"emotion_color","Color-Emotion","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"HOPE:DARK","HOPE","DARK",0.490192017216932,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"JOY:DARK","JOY","DARK",0.437309193968929,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOVE:DARK","LOVE","DARK",0.530313709457867,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"PITY:DARK","PITY","DARK",0.500661510108183,5,"emotion_color","Color-Emotion","between",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"PROUD:DARK","PROUD","DARK",0.472503172297678,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"REGRET:DARK","REGRET","DARK",0.510270172088286,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"SAD:DARK","SAD","DARK",0.514562028438863,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SHAME:DARK","SHAME","DARK",0.551614261542885,5,"emotion_color","Color-Emotion","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"SURPRISED:DARK","SURPRISED","DARK",0.741842778509877,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"WORRY:DARK","WORRY","DARK",0.465737238626697,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MERRY:DARK","MERRY","DARK",0.458562720562969,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DESIRE:DARK","DESIRE","DARK",0.469036173705551,5,"emotion_color","Color-Emotion","between",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"GOOD:DARK","GOOD","DARK",0.584697012814962,5,"emotion_color","Color-Emotion","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0
"LIKE:DARK","LIKE","DARK",0.475924087762955,5,"emotion_color","Color-Emotion","between",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"BAD:DARK","BAD","DARK",0.629786572738221,5,"emotion_color","Color-Emotion","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"WANT:DARK","WANT","DARK",0.549203558859327,5,"emotion_color","Color-Emotion","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
"TASTY:DARK","TASTY","DARK",0.57685571968534,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"TASTE (SOMETHING):DARK","TASTE (SOMETHING)","DARK",0.530774202722731,6,"taste_color","Taste-Color","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"SWEET:DARK","SWEET","DARK",0.562358276416512,6,"taste_color","Taste-Color","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"SALT:DARK","SALT","DARK",0.57043623564053,6,"taste_color","Taste-Color","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0
"SALTY:DARK","SALTY","DARK",0.627354944316128,6,"taste_color","Taste-Color","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
"SOUR:DARK","SOUR","DARK",0.576860717376285,6,"taste_color","Taste-Color","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
"BITTER:DARK","BITTER","DARK",0.583301549294677,6,"taste_color","Taste-Color","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
"SPICY:DARK","SPICY","DARK",0.494300335954768,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ROTTEN:DARK","ROTTEN","DARK",0.593743406126023,6,"taste_color","Taste-Color","between",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
"FRESH:DARK","FRESH","DARK",0.508535838912124,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAW:DARK","RAW","DARK",0.652935580100727,6,"taste_color","Taste-Color","between",0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
"RIPE:DARK","RIPE","DARK",0.681833918004727,6,"taste_color","Taste-Color","between",0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
"COOKED:DARK","COOKED","DARK",0.657783388349094,6,"taste_color","Taste-Color","between",0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"UNRIPE:DARK","UNRIPE","DARK",0.691707501648601,6,"taste_color","Taste-Color","between",0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"BLACK:DARK","BLACK","DARK",0.948006526380189,3,"color","Color","within",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"WHITE:DARK","WHITE","DARK",0.606831227933438,3,"color","Color","within",0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0
"RED:DARK","RED","DARK",0.704166863986179,3,"color","Color","within",0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0
"BLUE:DARK","BLUE","DARK",0.760279170602454,3,"color","Color","within",0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"YELLOW:DARK","YELLOW","DARK",0.643675296690794,3,"color","Color","within",0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
"PURPLE:DARK","PURPLE","DARK",0.681083184067355,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"GREEN:DARK","GREEN","DARK",0.746006328359886,3,"color","Color","within",0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"ORANGE (COLOR):DARK","ORANGE (COLOR)","DARK",0.500101499385355,3,"color","Color","within",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANGER:BRIGHT","ANGER","BRIGHT",0.740721323532818,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
"ANXIETY:BRIGHT","ANXIETY","BRIGHT",0.510723652864456,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"ENVY:BRIGHT","ENVY","BRIGHT",0.569782428136739,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"FEAR (FRIGHT):BRIGHT","FEAR (FRIGHT)","BRIGHT",0.493033193432477,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
"GLOOMY:BRIGHT","GLOOMY","BRIGHT",0.446806439551694,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GRIEF:BRIGHT","GRIEF","BRIGHT",0.558694132221284,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
"HAPPY:BRIGHT","HAPPY","BRIGHT",0.648209754737113,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"HATE:BRIGHT","HATE","BRIGHT",0.553047372344231,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"HOPE:BRIGHT","HOPE","BRIGHT",0.506999713957958,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"JOY:BRIGHT","JOY","BRIGHT",0.576265439432727,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOVE:BRIGHT","LOVE","BRIGHT",0.584401769561007,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"PITY:BRIGHT","PITY","BRIGHT",0.490354525933728,5,"emotion_color","Color-Emotion","between",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"PROUD:BRIGHT","PROUD","BRIGHT",0.504831083573632,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"REGRET:BRIGHT","REGRET","BRIGHT",0.49899694234417,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"SAD:BRIGHT","SAD","BRIGHT",0.527646020087799,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SHAME:BRIGHT","SHAME","BRIGHT",0.537189795407438,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"SURPRISED:BRIGHT","SURPRISED","BRIGHT",0.461431648194189,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"WORRY:BRIGHT","WORRY","BRIGHT",0.474899119021809,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MERRY:BRIGHT","MERRY","BRIGHT",0.668950678212872,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DESIRE:BRIGHT","DESIRE","BRIGHT",0.508186817532989,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"GOOD:BRIGHT","GOOD","BRIGHT",0.703492648402033,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"LIKE:BRIGHT","LIKE","BRIGHT",0.555686186912004,5,"emotion_color","Color-Emotion","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"BAD:BRIGHT","BAD","BRIGHT",0.56464607986503,5,"emotion_color","Color-Emotion","between",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"WANT:BRIGHT","WANT","BRIGHT",0.594869617632447,5,"emotion_color","Color-Emotion","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"TASTY:BRIGHT","TASTY","BRIGHT",0.607891072628432,6,"taste_color","Taste-Color","between",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"TASTE (SOMETHING):BRIGHT","TASTE (SOMETHING)","BRIGHT",0.573505509698664,6,"taste_color","Taste-Color","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
"SWEET:BRIGHT","SWEET","BRIGHT",0.596380985250082,6,"taste_color","Taste-Color","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"SALT:BRIGHT","SALT","BRIGHT",0.568818665209938,6,"taste_color","Taste-Color","between",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
